ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-let-7b-5p,MIMAT0000063,PPID,5481,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PPM1G,5496,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PPP1R7,5510,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PPP2R2A,5520,CLASH//PAR-CLIP,23622248|23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,PPP2R5E,5529,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRIM1,5557,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRIM2,5558,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRKAA2,5563,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRKAR2A,5576,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRKD1,5587,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MAPK1,5594,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MAPK6,5597,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,MAP2K2,5605,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MAP2K7,5609,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRPS1,5631,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PSMD9,5715,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PTGFRN,5738,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PTGS2,5743,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PVR,5817,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PCYT2,5833,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,QARS,5859,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,QDPR,5860,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,RALB,5899,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RBBP6,5930,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RDX,5962,PAR-CLIP//Proteomics,18668040|23446348|21572407|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,DPF2,5977,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RFC2,5982,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,RHD,6007,HITS-CLIP//PAR-CLIP,23592263|23706177|23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,BRD2,6046,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPL12,6136,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPL18,6141,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPL18A,6142,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPS4X,6191,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPS24,6229,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7b-5p,MIMAT0000063,RRBP1,6238,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RRM1,6240,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,RRM2,6241,Microarray//PAR-CLIP//Proteomics,17699775|18668040|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,RXRB,6257,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SAFB,6294,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SALL2,6297,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SC5D,6309,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATXN2,6311,CLASH//HITS-CLIP,23622248|23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,SCD,6319,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SEMG2,6407,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SKI,6497,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC1A4,6509,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC20A1,6574,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC25A1,6576,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMARCA1,6594,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMARCA4,6597,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMARCB1,6598,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMARCC1,6599,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMARCC2,6601,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMARCD1,6602,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SUMO2,6613,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SNRPA,6626,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SNRPE,6635,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SOD2,6648,PAR-CLIP,22012620,Unspecified
hsa-let-7b-5p,MIMAT0000063,SON,6651,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SOX9,6662,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,SP1,6667,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SP100,6672,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SPN,6693,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SPR,6697,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SPTBN2,6712,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TROVE2,6738,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SSR1,6745,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,ST13,6767,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,STAT2,6773,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,STIM1,6786,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,STK4,6789,PAR-CLIP,23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,AURKA,6790,Microarray//Proteomics,17699775|18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,STRN,6801,PAR-CLIP,24398324|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,STX3,6809,PAR-CLIP,27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,SUOX,6821,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,SURF4,6836,PAR-CLIP,20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,SYT1,6857,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,TAF9,6880,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TCOF1,6949,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TGFBR1,7046,ELISA//GFP reporter assay//Western blot,24978044,Unspecified
hsa-let-7b-5p,MIMAT0000063,TGFBR3,7049,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,THBS1,7057,PAR-CLIP//Proteomics//pSILAC,18668040|24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,TIAM1,7074,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TJP1,7082,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TLN1,7094,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TLR4,7099,Luciferase reporter assay,23437218,Unspecified
hsa-let-7b-5p,MIMAT0000063,NR2E1,7101,immunoblot//Luciferase reporter assay//Northern blot//Western blot,20133835,Unspecified
hsa-let-7b-5p,MIMAT0000063,TRAPPC10,7109,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,TPBG,7162,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TPD52L2,7165,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TPM4,7171,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TPP2,7174,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TPT1,7178,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TST,7263,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUBB2A,7280,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,TYMS,7298,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBA1,7317,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBE2A,7319,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBE2D2,7322,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBE2D3,7323,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBE2I,7329,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SUMO1,7341,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,UGT8,7368,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UCK2,7371,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UTRN,7402,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,VCL,7414,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,YWHAE,7531,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,YWHAZ,7534,CLASH//PAR-CLIP,23622248|23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF3,7551,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF8,7554,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF28,7576,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF148,7707,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZMYM2,7750,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF200,7752,PAR-CLIP,21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF207,7756,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC30A1,7779,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,BTG2,7832,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PXDN,7837,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,BRPF1,7862,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRRC2A,7916,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,BAG6,7917,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ARHGEF5,7984,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBXN8,7993,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUP214,8021,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MLLT10,8028,PAR-CLIP,23592263|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,PDHX,8050,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PTP4A2,8073,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,KMT2D,8085,PAR-CLIP,24398324|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,HMGA2,8091,HITS-CLIP//Immunohistochemistry//Luciferase reporter assay//Microarray//PAR-CLIP//qRT-PCR//QRTPCR//Western blot,17437991|23482325|23318420|20371350|21572407|25600877|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,COIL,8161,PAR-CLIP//Proteomics,18668040|23446348|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,NCOA3,8202,PAR-CLIP,24398324|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMC1A,8243,CLASH//PAR-CLIP,23622248|23446348|21572407|20371350|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,NAA10,8260,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC10A3,8273,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FZD9,8326,PAR-CLIP,23446348|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,HIST1H3B,8358,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DYRK3,8444,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,DHX16,8449,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CUL3,8452,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CUL2,8453,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CUL1,8454,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,IRS4,8471,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DENR,8562,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,THOC5,8563,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,KHSRP,8570,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOP14,8602,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC25A12,8604,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,USO1,8615,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RTCA,8634,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SOCS1,8651,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,IRS2,8660,CLASH//Flow//Luciferase reporter assay//qRT-PCR//Western blot,23622248|24810113,Unspecified
hsa-let-7b-5p,MIMAT0000063,EIF3C,8663,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EIF3D,8664,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,GBF1,8729,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RNMT,8731,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TNFSF12,8742,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TNFSF9,8744,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,SNAP23,8773,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RIOK3,8780,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TNFRSF10B,8795,qRT-PCR//Western blot,24120475,Unspecified
hsa-let-7b-5p,MIMAT0000063,PEX11B,8799,PAR-CLIP//Proteomics,18668040|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,TRIM24,8805,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCNK,8812,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC5A6,8884,PAR-CLIP,24398324|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,DDX18,8886,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EIF2B3,8891,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCNA1,8900,Reporter assay,18379589,Unspecified
hsa-let-7b-5p,MIMAT0000063,MBD2,8932,PAR-CLIP,24398324|23446348|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,WASF1,8936,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,WASL,8976,CLASH//PAR-CLIP,23622248|22012620|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,BAZ1B,9031,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBA3,9039,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBE2M,9040,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MAP7,9053,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PAPSS1,9061,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CLDN12,9069,PAR-CLIP,24398324|23446348|20371350|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,USP14,9097,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,USP10,9100,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCNB2,9133,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATG12,9140,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,SYNGR2,9144,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,HGS,9146,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DDX21,9188,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DEDD,9191,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,AURKB,9212,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TIAF1,9220,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOLC1,9221,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PTTG1,9232,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TBRG4,9238,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MED14,9282,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ADGRG1,9289,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATP6V1F,9296,PAR-CLIP//Proteomics//pSILAC,18668040|23592263|24398324|26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,COPS2,9318,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TRIP12,9320,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GTF3C4,9329,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,VAMP3,9341,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC9A3R1,9368,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CIAO1,9391,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,FADS2,9415,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,HAND1,9421,CLASH//PAR-CLIP,23622248|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF264,9422,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,QKI,9444,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,GGPS1,9453,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,PCYT1B,9468,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ONECUT2,9480,PAR-CLIP,23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,FXR2,9513,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EEF1E1,9521,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SCAMP1,9522,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,BAG5,9529,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATP6V1G1,9550,PAR-CLIP,22100165|22291592|23446348,Unspecified
hsa-let-7b-5p,MIMAT0000063,SOX13,9580,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ENTPD4,9583,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NCOR1,9611,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUP155,9631,CLASH//PAR-CLIP//Proteomics,18668040|23622248|23446348|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,CLCA2,9635,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SH3PXD2A,9644,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CTR9,9646,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,HS2ST1,9653,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CEP135,9662,PAR-CLIP,24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,KDM4A,9682,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CLINT1,9685,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,BZW1,9689,PAR-CLIP,23592263|20371350|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,KIAA0391,9692,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,PUM1,9698,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ESPL1,9700,PAR-CLIP,23446348|21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,HERPUD1,9709,HITS-CLIP//PAR-CLIP,23592263|23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,EIF4A3,9775,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,SNX17,9784,PAR-CLIP,22291592,Unspecified
hsa-let-7b-5p,MIMAT0000063,SCRN1,9805,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,IP6K1,9807,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RNF40,9810,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,KIAA0141,9812,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EFCAB14,9813,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TSC22D2,9819,PAR-CLIP,23592263|24398324,Unspecified
hsa-let-7b-5p,MIMAT0000063,AREL1,9870,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZC3H11A,9877,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,POM121,9883,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SMG7,9887,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,UBAP2L,9898,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RBM19,9904,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DENND4B,9909,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NCAPD2,9918,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,SEC16A,9919,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZBTB5,9925,PAR-CLIP,23592263|24398324|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,LPGAT1,9926,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,USP15,9958,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MED13,9969,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUP153,9972,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,HNRNPDL,9987,qRT-PCR,17942906,Unspecified
hsa-let-7b-5p,MIMAT0000063,CHAF1A,10036,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SCAMP3,10067,qRT-PCR,17942906,Unspecified
hsa-let-7b-5p,MIMAT0000063,HUWE1,10075,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TSPAN3,10099,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUBP2,10101,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RBM12,10137,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TRIM28,10155,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FARP1,10160,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,LPCAT3,10162,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC25A13,10165,CLASH//Proteomics//pSILAC,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ALG3,10195,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PSME3,10197,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NME6,10201,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GDF11,10220,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF443,10224,HITS-CLIP,23313552,Unspecified
hsa-let-7b-5p,MIMAT0000063,DCAF7,10238,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CALCOCO2,10241,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,GPHN,10243,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,AKAP8,10270,PAR-CLIP//Proteomics//pSILAC,18668040|21572407|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,SIGMAR1,10280,Microarray//Proteomics//pSILAC,17699775|18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MARCH6,10299,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,AKR1A1,10327,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PCGF3,10336,CLASH//PAR-CLIP,23622248|23592263|23446348|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,WARS2,10352,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUBA1B,10376,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUBB4A,10382,PAR-CLIP,26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,SCML2,10389,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,DLC1,10395,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,NDRG1,10397,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,NSA2,10412,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,YAP1,10413,Microarray,17699775,Unspecified
hsa-let-7b-5p,MIMAT0000063,CD2BP2,10421,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CDIPT,10423,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TUBGCP3,10426,CLASH,23622248,Unspecified
